-0.000023,-0.006740,0.000000,0.000000,0.000000,-0.001671,0.999999
1.815578,0.461574,0.000000,0.000000,0.000000,0.117792,0.993038
3.818858,1.427716,0.000000,0.000000,0.000000,0.224478,0.974479
5.332494,2.886639,0.000000,0.000000,0.000000,0.374303,0.927307
5.927410,4.822123,0.000000,0.000000,0.000000,0.580689,0.814125
6.030352,6.802677,0.000000,0.000000,0.000000,0.699216,0.714910
6.497814,8.809107,0.000000,0.000000,0.000000,0.638432,0.769678
7.468809,10.809401,0.000000,0.000000,0.000000,0.546874,0.837215
9.378729,12.353179,0.000000,0.000000,0.000000,0.342703,0.939444
11.830546,13.409318,0.000000,0.000000,0.000000,0.206340,0.978480
13.827539,13.882541,0.000000,0.000000,0.000000,0.134933,0.990855
16.789571,12.987238,0.000000,0.000000,0.000000,-0.133867,0.990999
19.826947,10.091474,0.000000,0.000000,0.000000,-0.373688,0.927554
21.898579,5.174223,0.000000,0.000000,0.000000,-0.556756,0.830676
22.956556,0.183731,0.000000,0.000000,0.000000,-0.647465,0.762095
