0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.000169,-0.004941,0.000000,0.000000,0.000000,-0.001603,0.999999
0.052204,0.042468,0.000000,0.000000,0.000000,0.055502,0.998459
0.246573,0.316109,0.000000,0.000000,0.000000,0.292409,0.956293
0.290149,0.542682,0.000000,0.000000,0.000000,0.448333,0.893866
0.276957,0.691243,0.000000,0.000000,0.000000,0.542632,0.839971
-0.008798,1.286469,0.000000,0.000000,0.000000,0.794096,0.607792
-0.105647,1.647755,0.000000,0.000000,0.000000,0.792071,0.610428
-0.174467,2.021314,0.000000,0.000000,0.000000,0.777544,0.628828
-0.221286,2.414726,0.000000,0.000000,0.000000,0.758916,0.651188
-0.229657,2.824262,0.000000,0.000000,0.000000,0.730977,0.682403
-0.199152,3.259234,0.000000,0.000000,0.000000,0.701364,0.712804
-0.119846,3.697571,0.000000,0.000000,0.000000,0.662970,0.748646
0.019997,4.161544,0.000000,0.000000,0.000000,0.619181,0.785248
0.222743,4.648017,0.000000,0.000000,0.000000,0.577341,0.816503
0.489245,5.153494,0.000000,0.000000,0.000000,0.536569,0.843856
0.814696,5.681366,0.000000,0.000000,0.000000,0.504056,0.863671
1.200276,6.198679,0.000000,0.000000,0.000000,0.464963,0.885330
1.632613,6.717418,0.000000,0.000000,0.000000,0.437147,0.899390
2.102472,7.228457,0.000000,0.000000,0.000000,0.411968,0.911198
2.598660,7.732281,0.000000,0.000000,0.000000,0.394097,0.919069
3.094165,8.214641,0.000000,0.000000,0.000000,0.381022,0.924566
3.586552,8.678247,0.000000,0.000000,0.000000,0.371397,0.928474
4.063801,9.131865,0.000000,0.000000,0.000000,0.370817,0.928706
4.508590,9.551924,0.000000,0.000000,0.000000,0.369499,0.929231
4.936746,9.953063,0.000000,0.000000,0.000000,0.368135,0.929773
5.318510,10.333538,0.000000,0.000000,0.000000,0.377744,0.925910
5.667101,10.710251,0.000000,0.000000,0.000000,0.393792,0.919199
5.985304,11.095356,0.000000,0.000000,0.000000,0.414796,0.909915
6.264310,11.481131,0.000000,0.000000,0.000000,0.441506,0.897258
6.976403,12.537812,0.000000,0.000000,0.000000,0.457926,0.888990
